,0
191,4.99065188973595
192,5.118980660028136
193,5.316602685448757
194,5.005533515909556
195,5.0107022453638494
196,5.364840459714915
197,5.380793174707968
198,5.6331103893491585
199,5.537822551803341
200,5.196964647102358
201,5.705319667159277
202,5.996235461490022
203,6.191433557967156
204,5.946697762898453
205,5.768637120192983
206,5.413888804911803
207,5.4976494280713855
208,5.1646174385480625
209,5.544383003144896
210,6.167785969033916
211,6.072169541006516
212,6.007548292780555
214,5.584695284187626
215,5.856694077591352
216,5.873658001527972
217,5.575161252378196
218,5.809794253098983
219,5.728070747041637
220,5.189118733242916
221,5.01990029097117
222,5.073106491974864
223,5.122298178460703
224,4.933817819720566
225,5.157619935814414
226,5.5741030611487385
227,5.597616574018778
229,5.411928479989427
230,4.489350897235767
231,5.4003944148103535
232,5.337851669501991
233,5.553366400281305
234,5.400580212605722
235,5.726987420990373
236,5.084233047929121
237,5.862602397068011
238,5.5886124184548684
239,5.4961155374959265
240,5.726594564874675
241,5.662806831287082
242,5.517812631308116
243,5.617349965662953
244,5.459227692221284
245,4.375882395700094
246,5.676110049907566
247,5.747805954347594
248,5.63471267824022
249,5.480206841333911
250,5.91236498637315
251,6.2541088133809355
252,6.148137943168221
253,6.004432857443079
255,5.870662405362618
256,5.802077839880812
257,5.610833898968575
258,5.556317313054806
260,5.993475925732743
261,5.892512599038607
262,5.451638772664296
263,5.526806124128796
264,5.173061742143196
265,6.022434023139872
266,6.062801417911001
267,6.055170602744558
268,5.7704749135300295
269,5.688245054987752
270,5.623046266124605
271,5.4657227583615935
272,5.24974374553178
273,4.271715486508402
274,5.405354710040698
275,5.714659814796532
276,5.627118256706436
278,5.805500470166544
279,4.077450803918776
280,5.4806390164242895
281,5.430608954578197
282,5.309743357883328
283,5.178296755544647
284,5.122785761606512
285,5.105686467057664
286,5.5337814702755255
287,5.563209212664307
288,6.720901555049628
289,6.696050951987492
290,5.719462795274676
291,5.839853079525233
292,6.136467715007105
293,5.924772456166354
294,6.071046025222038
296,5.892170299570079
297,5.789662894656873
298,4.8344200532984685
299,5.868159555571802
300,5.929797688732719
301,6.007005457149736
303,6.024325606831431
304,5.9293736590791095
305,5.80271477767281
306,6.367203892092464
307,6.328785259839497
308,6.180331359320138
309,6.461180315976329
310,6.090245876140709
311,6.1701365759229265
312,6.068492168446229
313,5.914945866438115
314,5.8190456577680765
316,5.882380035940439
317,5.891127372149924
318,4.827378613135951
319,5.712286034747871
320,5.781824390954713
321,5.786281195010145
322,5.203298800348793
323,5.150593910629634
324,5.757727945632068
326,4.700926788198283
327,5.5631300339498315
328,5.165003397581234
329,5.263629962941069
330,5.5370515655533055
331,6.004589899662039
332,5.974109683108539
333,5.903345555962476
334,5.904928870850134
335,6.058329977190208
336,5.924076218723666
337,5.832552800095429
338,5.630665834459569
339,4.085991396473065
340,5.934507769218414
341,5.90397583504385
342,5.7675518255746345
343,5.70797261940958
344,6.319440674355237
345,5.501794867178827
346,5.440832031670868
348,5.541647491626693
349,5.656857927013765
350,4.046400474397217
351,5.89633040252208
352,5.944830927256811
353,5.73205591063821
354,5.6249089530614125
355,5.526519250519483
356,6.119383433890314
358,5.803945428516443
359,5.405235832052343
360,5.345357020169711
361,5.311071567098675
362,5.873179857601812
363,6.107125059200782
364,5.840627363824473
365,5.422587040800623
366,5.8101693176120275
367,6.011834927579771
368,5.801711112881325
369,5.463269779710349
370,6.058245250544972
371,6.118803206866067
372,6.079968353633266
373,4.024620908495038
374,6.048131097982347
375,5.6122561464254135
376,5.726296273348231
377,5.726030714766055
378,5.7838132244714
379,5.841663134193357
380,6.097663691566799
381,4.900796741887059
382,5.284425644272164
383,3.960635364392593
384,5.5800261205434145
385,5.1688249290263
386,5.10162628473863
387,5.0665120351786
388,4.9969210975284994
389,4.9047115360000095
391,4.857745053859658
392,5.150095577645025
393,5.8051658752487985
394,5.25133090951851
397,5.337916555726418
398,6.885791112184421
399,6.383852209234328
400,6.405798683019916
401,6.478994888959097
402,5.9426919897975194
403,5.05211368050382
404,5.076804547575917
405,5.24905574087887
406,5.423491810536638
408,5.297254832850484
412,5.200978477564245
414,5.28481646554309
415,5.047737148308211
416,5.630250038474272
418,5.678824984187284
419,5.547302026538877
421,5.286358649045743
422,5.362886447607325
423,5.698214424287116
424,5.555384510664514
425,5.270941015757793
426,3.5075630044729325
427,5.222936709306356
428,4.783666943232678
429,4.852672856556375
430,5.464666098012382
431,3.8743179625993074
432,3.8597020535549382
433,5.462295652328558
434,5.409526997831879
435,5.51332596942683
436,6.006506480522859
437,5.899797205734212
438,5.7583585285839165
439,6.038767722568569
440,5.438567071188488
441,5.619242228469631
442,5.500522537756175
443,3.7409015768047147
444,5.638934674541618
445,3.674070577227678
446,3.672721802339836
447,3.7456630084445366
448,5.250410327838367
449,3.616232281695998
450,5.659013806140461
451,5.72525923604728
452,5.350270580349988
453,3.688961176778324
454,5.297134762056509
455,6.158779887849784
456,3.6378517854286705
457,5.89718562613914
458,4.944516745418056
459,5.260337119635005
460,4.995842360045273
461,4.839497079716575
462,4.819530056707007
463,4.479861307319605
464,4.835171117589889
465,4.748084969680927
466,5.456449461281979
467,5.1579050874954575
468,4.567416285419664
469,4.482902218657488
471,4.351274414135645
472,4.647438268877626
473,5.324980283227265
475,5.3527009053854515
476,5.740433843831446
477,6.54746595822439
478,6.1457327202333545
479,3.6403874709563735
480,5.718114783477332
481,5.6612497309245535
482,4.958118266375835
483,4.984344782901554
484,4.977894969891469
485,4.734349363071684
486,4.785663341958196
487,4.953179649545405
488,4.69745858627666
489,5.190122603049999
491,5.4599609985559034
492,5.140634417884003
493,5.192418873063591
494,4.7107760295588745
495,4.998962256914151
496,4.796559994315822
497,4.840030672187233
498,4.68039015776168
499,5.250322926388893
500,5.130321838001852
501,5.215674441878668
502,5.147926181746175
503,5.159225402254306
504,5.200544152806484
505,5.229842707677751
507,4.790129506761996
508,4.59765213355028
509,4.605333946603692
510,3.9292005531183247
511,4.642037372801376
512,4.739575635543214
513,4.980367512914726
514,3.6716659196678796
515,4.876721225842925
516,4.731829457672441
517,5.283929259307637
518,5.05329158398264
519,5.198906687421208
520,5.759528246671451
521,5.249622113830271
522,5.101872434322848
523,4.891332325752663
524,4.9309500402040625
525,5.366896040631462
526,5.208469391867285
527,6.041682345091083
528,6.321308455094804
529,6.2988377747858975
530,3.5835265176905544
531,4.379352909823352
532,4.378455806365717
533,4.646098198058392
534,4.475553955964771
535,4.457462379958393
536,6.010254450039342
537,5.853875075054695
538,7.261246403739179
539,7.095059069516063
540,7.199780330694422
541,5.055363475674745
542,5.2042263860524365
543,5.70475940185524
544,5.815201553477397
545,5.8323478604306525
546,3.5848959965921354
547,5.873838326875506
548,4.996481233365829
549,5.187460731869272
550,5.928277487538093
552,6.260283292879995
553,5.502575606589117
554,5.340809725860552
555,5.259434389332928
556,5.612603268364334
557,5.544163981190949
558,5.169024525350189
559,5.574676571777027
560,5.586982855035413
561,6.182303235670631
562,5.713358952471434
563,5.749923372394229
564,4.230047930326809
565,4.333243224976354
566,4.564137938432641
567,4.4850205059369195
568,4.880164189096213
569,6.471718430538309
570,6.4081438893362765
571,5.012384165215718
572,4.986204712119621
573,5.106980074884872
574,5.470675159060139
575,5.002528113023399
576,5.647971863969785
577,5.513027768695332
578,5.078711403845494
579,5.398272105649563
580,5.3347530897178315
581,5.187567977778195
582,5.855051458387683
583,6.195870117981264
584,6.235931893788059
585,5.156033727054107
586,5.694043620647262
587,5.577872432029887
588,5.626011556535209
589,5.625886816581283
590,5.465235405948576
591,5.1967987163129195
593,3.764246187252767
594,6.42781014458814
595,5.463093923282247
596,7.278671157957404
597,5.315300122289541
598,5.53536512922199
599,5.430324961809011
600,5.406488161409814
602,4.56182110932726
603,4.519514971504346
604,4.584275895743746
605,5.749296832239949
606,5.673484120326691
607,5.6636933460475785
608,5.261639411451969
609,4.459055672440659
610,4.500092557729468
611,4.429918421324375
612,5.004985773999936
613,5.1473991337842
614,7.655319266353059
615,6.702751767157312
616,6.218789257375326
617,5.61956516485806
618,4.891814595634545
619,4.633713371162851
620,4.5894785257941
621,4.8086251586161195
622,5.336518962838438
623,5.283850533080367
624,5.117259114520977
625,4.938651342355202
627,5.108284031618761
629,5.032738338597866
630,6.247748301330904
631,5.203255939437194
632,5.035821956484423
634,4.578460209485652
635,4.653876068295541
636,4.40629565003615
637,4.890065044011103
638,3.5973465262067643
639,5.704435884157677
640,5.375605170115829
641,5.508274389924379
642,4.845117318448062
643,3.4536899563138483
644,3.4608605165796353
645,3.455201639678817
646,3.6032670775809064
647,3.611621483146945
648,5.346696476091632
649,5.508933630632226
651,5.453020765259098
652,5.325687107393011
653,5.778550192153786
654,4.7343251152408765
655,4.936382997567557
656,4.8348442185546645
657,4.376963944393686
658,4.633558918099169
659,4.41564303233442
660,4.401346122112215
661,4.336111282332766
662,4.705278627603801
663,5.1829614096414725
664,5.107861574127761
665,5.044407192581537
666,4.598218223921136
667,4.769467000721812
668,5.392102791423166
670,5.4684681636318
671,5.438622147929987
672,4.807308145563146
673,5.040130122927944
674,3.574351550401187
675,4.712282048271392
677,3.6251424069028864
678,4.555575066611526
679,5.343046250126386
681,5.1071261934538725
682,5.550286349216023
683,3.6565557332517318
684,4.925835365361883
685,5.765330838573523
686,4.324269322652572
687,4.822664261475444
688,4.490632516664619
689,4.741814059897363
690,4.646832189542119
691,4.597800644271512
692,4.876204774974258
693,4.83136757409156
695,4.800963328878997
696,4.6977919281577725
697,5.20695379380029
698,5.583345455937014
699,6.188653179921891
700,4.547960403243358
701,3.8297737008723196
702,4.475235590985102
703,4.560403875393761
704,4.535440391004369
705,4.691425615630095
706,4.931410877406815
707,4.866078758006892
708,4.813288313070951
709,4.8803893013441515
710,5.344360574133309
711,5.272856511922813
712,5.252327053694135
713,5.29701630861382
714,5.27046419428457
715,4.779421317103873
716,5.361751040953131
717,5.246032896447706
718,4.919526960927424
719,4.56796642398348
720,3.8894119668909437
721,4.693036105077228
722,4.994100562614201
723,5.554834266395568
724,5.794316666730385
725,4.841945729387331
726,4.84328931271208
727,4.169668940954433
728,4.9186133158288445
729,5.408706851861874
730,5.671261181540027
731,6.110803114259168
732,5.456044249059749
733,5.720074883492599
734,5.766525487747179
735,5.380713121736397
736,5.422232840979837
737,6.637719986000314
738,6.597323395469051
739,7.73215534329055
740,7.0936176124129755
741,7.249057120207312
742,7.434288525406016
743,7.33403275809646
744,6.985121314790001
745,7.51858449577294
746,5.858142282606495
747,7.13139073588881
748,6.096552049258559
749,5.829706566624782
750,5.093596111135887
751,4.9592870585066064
752,5.171631205075863
753,5.246556829305678
754,5.158586575416794
755,5.247140030075755
756,4.899596817610646
758,4.849303686186007
759,5.356072013202339
760,5.269678746067227
761,5.62902969661072
762,5.629670764736752
763,5.994933285857281
764,5.92778651960598
765,5.919701070562971
766,5.822367587650586
767,5.4699137346893
768,5.960128748399324
769,5.780604782281222
770,5.720030260224662
771,5.706379778015798
772,6.093826801044577
773,6.197482371239639
774,6.194491380437717
775,6.234805984175645
776,5.93541779881367
777,5.490350450014266
778,5.433921894413656
779,6.095773141157433
780,5.931260176925399
781,9.08040361943683
782,7.267217753385905
783,5.9973418755380585
784,6.393263984741564
785,6.268153558145545
786,6.303470126474041
787,6.349215733551867
788,7.727446799392253
789,6.018042140889752
790,4.923747052719673
793,4.94421222287022
794,5.011375913540648
795,4.968524727774149
796,4.997512799587598
797,4.985004887966016
798,4.9909738916862185
799,5.294765283745222
800,7.2228695136181615
801,7.113347228141509
802,7.014177824298613
803,6.704022598453845
804,7.725497839638872
805,7.598620818897209
806,7.376649928327937
807,7.444381298211573
808,6.335375375083671
809,6.327917627932884
810,7.020570101800068
811,5.980378143822481
812,7.038891140609392
813,8.201334714301106
814,7.959041200754477
815,7.407729340713984
816,8.44383068010708
817,7.176547741445501
818,6.905547950772535
819,5.189699368670372
820,8.388980075257503
821,7.611082553365972
822,7.505603600303491
823,7.652040731570332
824,6.635573995231697
825,7.436406405252042
826,8.090389483565946
827,7.891830281364311
828,7.443225195643978
829,7.51786102609525
830,8.307373337068855
831,6.644311413397339
832,7.354637581466334
833,7.750909014374756
834,6.544329459160291
835,5.613783390226531
836,5.872568750430919
837,7.570182458102618
838,6.896650486938263
839,6.18627216574428
840,6.582491062492613
841,5.74236248241635
842,6.889878910424273
843,5.501617927772879
844,5.348751252441394
845,4.2651560739748575
846,5.538426053640869
847,5.380729715135688
848,5.660291525468085
850,5.385680866310525
851,5.752010837089262
852,6.654106957853207
853,7.341159588760396
854,7.062914322502041
855,6.896325237123466
856,6.6192340563986845
857,6.476007487857689
858,5.9459713610223215
859,6.113565545640809
860,6.566610462842576
861,6.393335639139251
862,5.868442216892991
863,6.255316269971105
864,6.0348579554192385
865,6.380200120705151
866,6.629780170050138
867,6.629112808391854
868,6.548287369343576
869,6.519447072095516
870,6.415655101810822
871,6.723564811231152
872,5.6169561905425915
873,5.700133180679284
874,5.739401514999307
875,6.081218077855404
876,6.2390414440246245
877,6.2279946431704545
878,5.852993971106791
879,5.6991996697054415
880,6.930170913364248
881,6.882727971574638
882,7.567523019147866
883,7.47789946189458
884,6.54272317395679
885,6.292709358837788
886,6.306444559942515
887,6.384674534197529
888,6.494147619210823
889,6.8591172223507515
890,6.152452489771789
891,6.506800551202408
892,6.828411760988023
893,6.572036061044204
894,6.634800328445358
896,6.829262229551658
897,6.595089300868662
898,6.988426034602424
899,6.681366699910528
900,7.854300056536477
901,6.772571940414649
903,6.583324241363397
904,6.933596198478465
905,6.563587931440951
906,8.219556739743723
907,7.149435997483225
909,11.31664371854589
910,11.408854375219795
913,11.239716255834997
914,11.113191439484005
918,11.055801457076399
919,10.515080945912851
920,11.283023403097863
921,13.864313934245398
922,11.899883974538302
923,7.552091370749075
924,11.878224327906798
926,11.696096405260185
927,13.04224612456386
929,13.28128452192808
930,12.544139745768815
931,11.872432600465507
932,12.096007260475197
933,11.725130022038583
934,11.68889914421779
935,11.607410059506877
936,11.206088684888721
937,12.50164217609705
938,14.330305259415136
939,12.365531346184964
940,11.786755125052341
941,8.87046819830195
942,8.808732654572209
943,8.589922386384703
944,8.3155024164288
945,10.612533239966796
946,10.434008626469508
947,10.777748014497806
948,10.866986905428728
949,10.657312042844515
950,10.029974550272225
951,10.3275396193294
952,10.165366837698027
953,10.412473807457358
954,11.393535636773999
955,11.948549410163668
956,11.748153976746712
957,11.832240766092294
958,11.798760141669693
959,11.657324661839388
960,6.982401785814016
961,11.624281072259688
962,11.584252002818047
963,11.827527515944931
964,12.118293468350863
965,12.156512315190074
967,11.68408189986594
968,6.788718734601956
969,11.813731983912874
970,15.214693538512277
971,15.84562020549676
972,11.878980352175367
973,11.35898068377062
974,6.217575487327611
975,11.722421131491986
976,11.771300670429754
977,6.209876041699138
978,6.165176714033343
979,11.778879560669123
980,12.317093444764824
981,6.265139296404463
983,5.929543256656792
984,6.083596690788196
985,14.920323334060225
986,10.815957826491157
987,10.912483189466338
988,10.75639471151679
989,11.547559646623796
990,11.164133782717515
991,11.141597375241762
992,5.758274670462377
993,10.814205946192585
994,11.077968610966288
995,5.901708463661586
996,10.678478786966643
997,10.69537972729286
998,10.528246754523368
999,10.457468054915495
1002,10.598636177964552
1003,11.388649132601817
1004,11.424884925988419
1005,7.248284617177734
1006,7.126351600957534
1007,6.920892266281321
1008,7.00686656475172
1009,6.9302733396050575
1010,6.920841790406481
1011,7.049944544684106
1013,7.042920459549116
1014,7.008128605576795
1015,7.61150147967628
1020,6.657068689801289
1021,5.85340328882119
1022,6.674007630866556
1024,5.858634014749185
1026,5.899281891034855
1027,6.700476153867188
1028,6.492871854263743
1030,6.548035731139719
1031,9.950555399442097
1032,9.874224668090111
1033,12.598735983098477
1034,12.4034442617405
1035,12.145302232485538
1036,12.397214398069918
1037,12.442355478915976
1038,12.73164459424975
1041,12.585371128343006
1042,12.760275527169663
1043,12.739211123271561
1045,12.549064314253021
1046,7.415110372597392
1047,12.373584300297793
1048,9.480077595397043
1049,11.948642728746869
1050,12.111096101507696
1051,9.320515006813078
1052,9.452072538103945
1053,9.241003429072771
1054,8.930838482298196
1055,11.089761514064202
1056,11.014162486489385
1057,11.545512462402069
1058,11.82224314251238
1060,8.950454526106078
1061,8.754778470273182
1062,10.722541086705425
1063,5.068175845577694
1064,9.948780237623572
1065,9.1263717124817
1066,8.288168970351393
1067,8.340677548664884
1069,7.816510755438249
1070,7.827805163753167
1071,7.769579948441716
1072,7.597074205690868
1076,7.514349251550502
1077,7.487244133858477
1078,7.266903059822525
1079,7.275815019368647
1080,7.675598470446723
1082,7.651153281032104
1083,7.820592877141567
1085,7.819572367260935
1086,7.750342566377087
1088,5.069182416360206
1089,5.2658337003531805
1090,7.628284677452462
1091,7.926433432649364
1092,7.582047152727577
1093,7.982374757120373
1095,7.6910923209285285
1097,7.8018451678064045
1099,10.712512307874162
1100,10.497870707274016
1101,10.431763758840482
1102,10.115034414556629
1103,4.21648225052364
1104,10.255436161173657
1105,10.028090892895449
1106,10.20420248253002
1107,4.3105204461502264
1108,4.313030908671742
1109,4.333277637985772
1110,4.2993409658860235
1111,10.304399592857088
1112,10.351402695751986
1114,10.848858306519
1115,5.345388043953363
1116,10.45379004005515
1117,4.069845413067358
1118,10.613922166492793
1119,10.445986733817366
1120,10.178580745954845
1121,3.6388998718033485
1122,10.473623111271797
1123,11.121955256206038
1124,8.316395494684903
1125,8.640913576801804
1126,9.200645981488398
1127,8.971492044019424
1128,4.8906012895619595
1129,4.813578466609963
1130,8.758535604606314
1131,4.995739595726682
1132,4.874186330643878
1133,8.786858237377375
1134,8.982654541394188
1135,8.966358311024678
1136,4.9598783796405925
1137,9.438848715391057
1138,7.005640905038975
1139,8.762353301043495
1140,9.003399235005185
1141,11.216883101495194
1142,11.881089316005031
1143,11.577966041477584
1146,10.181496986904287
1147,10.89182675527543
1148,9.943959436856758
1149,7.252870862465663
1150,7.214269475420407
1151,7.089850763686431
1152,7.064246621450361
1153,7.132795931301695
1154,6.749357613400542
1155,6.706375525105983
1156,6.636344777389059
1157,6.786301560372342
1158,6.82919351129302
1159,7.093806374339805
1160,7.189689769363178
1161,6.958720752742756
1163,7.21668706356493
1164,7.275895909428711
1165,6.918116473704358
1166,6.926649896087134
1167,7.066154496105526
1168,7.215899885407169
1169,7.109599442095804
1170,7.052221294761622
1171,6.653601882426043
1172,6.621310860751971
1173,6.828492603051698
1174,6.681850886619417
1175,6.687904757988428
1176,7.372474443720825
1177,6.4488696816871895
1178,6.533506323345768
1179,7.334357226512963
1180,7.155164142156609
1182,6.810300348965252
1183,7.359359782524694
1184,5.958955648179407
1185,5.964455798756256
1186,5.948038114767733
1189,8.658560927260734
1191,7.063055645637239
1193,6.8792065384524115
1194,7.312314136878017
1195,5.650954083754294
1196,7.337268813243485
1197,7.549823060120022
1199,7.174531945704682
1201,7.285613336496677
1202,5.719030869157361
1203,5.58814384387146
1204,5.620874910748291
1205,5.636943477574576
1208,5.758197405387332
1209,6.4614320320319205
1210,8.013728816812945
1211,7.937629161227701
1212,7.807896013030496
1214,6.927259905000115
1215,6.895907917939117
1216,7.000344330022373
1217,7.208792665131931
1218,6.552631584713114
1219,6.288445105275401
1220,6.143845212643908
1222,6.475300305657447
1223,8.017843614093808
1224,7.20752716603281
1225,5.99664671717286
1226,5.933895159717873
1227,5.8102119008276025
1228,5.984539803417058
1229,5.795020142653172
1230,5.782086255901841
1231,6.357575578788621
1232,6.3445712074185465
1233,7.126956870058998
1234,7.253509791732114
1235,6.2028294178538825
1236,6.232899102802665
1237,6.00112531122004
1238,5.931207914012589
1239,6.012623828742291
1240,7.206444158331303
1241,7.478012491181653
1242,5.814520992041209
1244,6.826548064568175
1245,6.6425960096896866
1248,6.792264144322369
1249,6.345622375712697
1250,7.338669209580568
1251,7.384357931995859
1253,6.645259232281307
1254,5.560176553129465
1255,5.48963113525553
1256,9.766748257777808
1257,9.718408301243176
1258,9.675807147429484
1259,9.509761227050383
1260,10.151066550339321
1262,9.859852859395888
1263,9.825574087648631
1264,9.65081259790769
1265,9.684274832662332
1266,9.582085834892819
1268,9.481801004200069
1269,9.357091881977743
1270,9.344570465843704
1271,9.604866572816166
1272,9.686151639851243
1273,9.621299280900713
1274,5.457577784845362
1275,8.643445451943917
1276,8.808878746497959
1277,8.519381702895975
1279,8.373880052939182
1280,8.557351187046157
1281,8.518565721208361
1282,8.489857456902893
1284,8.723881221871109
1285,7.987911591834864
1287,7.952701232963894
1288,7.9232622466539215
1289,7.868673846456276
1290,7.958954890786235
1291,8.086151678281553
1293,8.157044036708067
1294,8.163284375272053
1295,7.977972560994288
1296,8.497691460393826
1297,5.501319420378363
1298,8.45953162859264
1299,8.609292090510491
1300,8.393113305230415
1301,7.8564446273447555
1302,6.69051279038185
1303,5.424718266665192
1304,5.479928150121361
1305,8.549620148638452
1306,5.5499936384046284
1307,8.60647879296208
1309,5.533283957529718
1310,8.564452023356866
1311,8.72012560502792
1312,9.296319150456638
1314,8.783919631440117
1315,8.737052282681208
1316,5.41563585544099
1317,8.468543100999442
1318,5.467724719219345
1319,5.572599604054726
1323,5.34470413668636
1324,9.3121985421321
1325,9.045685593260098
1326,9.595224858427558
1327,5.336974854894734
1328,5.585819776892579
1329,9.4852402163674
1330,9.23838218831837
1333,9.481986528349559
1334,9.128196179456397
1335,8.98640105891019
1336,6.098491914393303
1337,10.533483748355524
1338,10.440935526882043
1339,10.390217424240067
1341,10.387326429156728
1344,10.38078262796297
1345,10.352179565395053
1346,10.446752359133859
1347,5.5698641307666605
1348,10.284971487306251
1349,10.33260763518824
1350,10.233487416127273
1351,6.240206359830211
1352,6.263123956816125
1353,6.495159280441134
1354,6.55573395189695
1355,6.856099452254026
1356,7.2501124786730475
1357,7.229325877736939
1358,7.16421406908227
1359,6.949943823540065
1360,6.496459532616692
1361,7.4483109211072085
1363,7.362218172020723
1366,6.581203698042749
1367,6.383641184709321
1368,6.212594244959098
1369,6.261429848186652
1370,7.12962974385945
1371,7.027105294326428
1372,6.74735392885055
1373,7.193068563211365
1374,7.151327219288392
1375,6.776078108552496
1376,6.93972725408799
1377,6.873755750493944
1378,6.810193392854239
1380,6.732729429959287
1381,6.93242099823607
1382,6.753960992766694
1383,7.6503383030949355
1386,7.59897570620179
1387,7.601709257102969
1388,7.740255551384421
1389,7.476211031436535
1390,7.389086452089761
1391,7.587340508569433
1393,7.7541267871261965
1394,6.82184599654794
1395,7.200370748063579
1396,7.278239501160683
1397,7.308483197946312
1398,7.374570166348059
1399,7.453460643154909
1400,6.710138590987332
1401,7.295440666027277
1402,7.274454281690955
1403,7.175746393466435
1406,7.080686491147635
1408,7.083008371965138
1410,6.983899634458163
1411,7.399903836235347
1412,7.728042620356009
1413,7.611753675387515
1414,7.458289764523526
1415,6.537526018795848
1416,7.573780938561789
1417,7.4759578933866795
1419,7.527536847037655
1420,7.384718256883675
1421,6.550637436256551
1422,7.592420701639919
1423,7.471800488450856
1424,6.5768438496499835
1427,6.935038965156733
1428,6.782251773443406
1429,6.715582066843387
1430,7.439729484054732
1434,6.935883471495924
1436,5.368972354052934
1437,6.445123368179988
1438,7.017431430732915
1439,7.206847943734129
1440,7.601466828609242
1441,5.985879295582434
1443,6.442784160540822
1445,6.655540197111695
1446,6.801662629704507
1447,7.43646750157963
1448,7.502937680360547
1449,7.5904723934090095
1450,6.770660047357572
1451,7.480001585665175
1452,6.628435104069952
1453,7.621921084143608
1454,6.851079580691589
1455,6.915136838078723
1456,6.575132498074037
1457,6.683088954306319
1458,6.709521703790912
1459,6.995366443446983
1460,6.411482918594332
1461,6.59271038060743
1462,6.672128116459022
1463,6.553915112255152
1464,6.596327726033337
1465,6.189117155502311
1466,6.852300180730299
1469,6.9859151971549505
1470,7.011536109255256
1471,7.556351704712326
1472,7.388550362873488
1473,6.855167492797826
1474,6.8123212299908245
1476,6.624423894661377
1479,8.498011134575792
1483,6.693067233367649
1484,6.7512346973713235
1485,6.897697108004423
1486,6.944402320692651
1487,5.98986515808636
1489,6.490233532633246
1492,6.26870291501644
1493,6.16191652682368
1494,5.931377328881259
1497,5.959908207193188
1498,5.93459523574367
1499,6.4990623874440905
1500,5.75079271301776
1501,6.79966853914352
1502,6.551465588245653
